Futures		Contract		Contract		Futures		Options		Options
Code		Month		Type		Exp Date		Code		Exp Date
-------		-------		-------		-------		-------		-------		
CL		2021-10		Fut		2021-09-21		 		 
CL		2021-11		Fut		2021-10-20		 		 
CL		2021-12		Fut		2021-11-19		 		 
CL		2022-01		Fut		2021-12-20		 		 
CL		2022-02		Fut		2022-01-20		 		 
CL		2022-03		Fut		2022-02-22		 		 
CL		2022-04		Fut		2022-03-22		 		 
CL		2022-05		Fut		2022-04-20		 		 
CL		2022-06		Fut		2022-05-20		 		 
CL		2022-07		Fut		2022-06-21		 		 
CL		2022-08		Fut		2022-07-20		 		 
CL		2022-09		Fut		2022-08-22		 		 
CL		2022-10		Fut		2022-09-20		 		 
CL		2022-11		Fut		2022-10-20		 		 
CL		2022-12		Fut		2022-11-21		 		 
CL		2023-01		Fut		2022-12-20		 		 
CL		2023-02		Fut		2023-01-20		 		 
CL		2023-03		Fut		2023-02-21		 		 
CL		2023-04		Fut		2023-03-21		 		 
CL		2023-05		Fut		2023-04-20		 		 
CL		2023-06		Fut		2023-05-22		 		 
CL		2023-07		Fut		2023-06-20		 		 
CL		2023-08		Fut		2023-07-20		 		 
CL		2023-09		Fut		2023-08-22		 		 
CL		2023-10		Fut		2023-09-20		 		 
CL		2023-11		Fut		2023-10-20		 		 
CL		2023-12		Fut		2023-11-20		 		 
CL		2021-10		Opt		 		LO		2021-09-16
CL		2021-11		Opt		 		LO		2021-10-15
CL		2021-12		Opt		 		LO		2021-11-16
CL		2022-01		Opt		 		LO		2021-12-15
CL		2022-02		Opt		 		LO		2022-01-14
CL		2022-03		Opt		 		LO		2022-02-16
CL		2022-04		Opt		 		LO		2022-03-17
CL		2022-05		Opt		 		LO		2022-04-14
CL		2022-06		Opt		 		LO		2022-05-17
CL		2022-07		Opt		 		LO		2022-06-16
CL		2022-08		Opt		 		LO		2022-07-15
CL		2022-09		Opt		 		LO		2022-08-17
CL		2022-10		Opt		 		LO		2022-09-15
CL		2022-11		Opt		 		LO		2022-10-17
CL		2022-12		Opt		 		LO		2022-11-16
CL		2023-01		Opt		 		LO		2022-12-15
CL		2023-02		Opt		 		LO		2023-01-17
CL		2023-03		Opt		 		LO		2023-02-15
CL		2023-04		Opt		 		LO		2023-03-16
CL		2023-05		Opt		 		LO		2023-04-17
CL		2023-06		Opt		 		LO		2023-05-17
CL		2023-07		Opt		 		LO		2023-06-15
CL		2023-08		Opt		 		LO		2023-07-17
CL		2023-09		Opt		 		LO		2023-08-17
CL		2023-12		Opt		 		LO		2023-11-15

Futures		Contract		Contract		Strike		Settlement
CL		2022-10		Call		6.50		58.25
CL		2022-10		Put		6.50		0.01
CL		2022-10		Call		7.00		57.75
CL		2022-10		Put		7.00		0.01
CL		2022-10		Call		7.50		57.25
CL		2022-10		Put		7.50		0.01
CL		2022-10		Call		8.00		56.75
CL		2022-10		Put		8.00		0.01
CL		2022-10		Call		8.50		56.25
CL		2022-10		Put		8.50		0.01
CL		2022-10		Call		9.00		55.75
CL		2022-10		Put		9.00		0.01
CL		2022-10		Call		9.50		55.25
CL		2022-10		Put		9.50		0.01
CL		2022-10		Call		10.00		54.75
CL		2022-10		Put		10.00		0.01
CL		2022-10		Call		10.50		54.25
CL		2022-10		Put		10.50		0.01
CL		2022-10		Call		11.00		53.75
CL		2022-10		Put		11.00		0.01
CL		2022-10		Call		11.50		53.25
CL		2022-10		Put		11.50		0.01
CL		2022-10		Call		12.00		52.75
CL		2022-10		Put		12.00		0.01
CL		2022-10		Call		12.50		52.25
CL		2022-10		Put		12.50		0.01
CL		2022-10		Call		13.00		51.75
CL		2022-10		Put		13.00		0.01
CL		2022-10		Call		13.50		51.25
CL		2022-10		Put		13.50		0.01
CL		2022-10		Call		14.00		50.75
CL		2022-10		Put		14.00		0.01
CL		2022-10		Call		14.50		50.25
CL		2022-10		Put		14.50		0.01
CL		2022-10		Call		15.00		49.75
CL		2022-10		Put		15.00		0.01
CL		2022-10		Call		15.50		49.25
CL		2022-10		Put		15.50		0.01
CL		2022-10		Call		16.00		48.75
CL		2022-10		Put		16.00		0.01
CL		2022-10		Call		16.50		48.25
CL		2022-10		Put		16.50		0.01
CL		2022-10		Call		17.00		47.75
CL		2022-10		Put		17.00		0.01
CL		2022-10		Call		17.50		47.25
CL		2022-10		Put		17.50		0.01
CL		2022-10		Call		18.00		46.75
CL		2022-10		Put		18.00		0.01
CL		2022-10		Call		18.50		46.25
CL		2022-10		Put		18.50		0.01
CL		2022-10		Call		19.00		45.75
CL		2022-10		Put		19.00		0.01
CL		2022-10		Call		19.50		45.25
CL		2022-10		Put		19.50		0.01
CL		2022-10		Call		20.00		44.75
CL		2022-10		Put		20.00		0.01
CL		2022-10		Call		20.50		44.25
CL		2022-10		Put		20.50		0.01
CL		2022-10		Call		21.00		43.75
CL		2022-10		Put		21.00		0.01
CL		2022-10		Call		21.50		43.25
CL		2022-10		Put		21.50		0.01
CL		2022-10		Call		22.00		42.75
CL		2022-10		Put		22.00		0.01
CL		2022-10		Call		22.50		42.25
CL		2022-10		Put		22.50		0.01
CL		2022-10		Call		23.00		41.75
CL		2022-10		Put		23.00		0.01
CL		2022-10		Call		23.50		41.25
CL		2022-10		Put		23.50		0.01
CL		2022-10		Call		24.00		40.75
CL		2022-10		Put		24.00		0.01
CL		2022-10		Call		24.50		40.26
CL		2022-10		Put		24.50		0.01
CL		2022-10		Call		25.00		39.76
CL		2022-10		Put		25.00		0.01
CL		2022-10		Call		25.50		39.26
CL		2022-10		Put		25.50		0.01
CL		2022-10		Call		26.00		38.76
CL		2022-10		Put		26.00		0.02
CL		2022-10		Call		26.50		38.27
CL		2022-10		Put		26.50		0.02
CL		2022-10		Call		27.00		37.77
CL		2022-10		Put		27.00		0.02
CL		2022-10		Call		27.50		37.28
CL		2022-10		Put		27.50		0.03
CL		2022-10		Call		28.00		36.78
CL		2022-10		Put		28.00		0.03
CL		2022-10		Call		28.50		36.29
CL		2022-10		Put		28.50		0.04
CL		2022-10		Call		29.00		35.79
CL		2022-10		Put		29.00		0.05
CL		2022-10		Call		29.50		35.30
CL		2022-10		Put		29.50		0.05
CL		2022-10		Call		30.00		34.81
CL		2022-10		Put		30.00		0.06
CL		2022-10		Call		30.50		34.32
CL		2022-10		Put		30.50		0.07
CL		2022-10		Call		31.00		33.83
CL		2022-10		Put		31.00		0.09
CL		2022-10		Call		31.50		33.35
CL		2022-10		Put		31.50		0.10
CL		2022-10		Call		32.00		32.86
CL		2022-10		Put		32.00		0.11
CL		2022-10		Call		32.50		32.37
CL		2022-10		Put		32.50		0.13
CL		2022-10		Call		33.00		31.89
CL		2022-10		Put		33.00		0.14
CL		2022-10		Call		33.50		31.41
CL		2022-10		Put		33.50		0.16
CL		2022-10		Call		34.00		30.93
CL		2022-10		Put		34.00		0.18
CL		2022-10		Call		34.50		30.45
CL		2022-10		Put		34.50		0.21
CL		2022-10		Call		35.00		29.98
CL		2022-10		Put		35.00		0.23
CL		2022-10		Call		35.50		29.51
CL		2022-10		Put		35.50		0.26
CL		2022-10		Call		36.00		29.04
CL		2022-10		Put		36.00		0.29
CL		2022-10		Call		36.50		28.57
CL		2022-10		Put		36.50		0.32
CL		2022-10		Call		37.00		28.10
CL		2022-10		Put		37.00		0.36
CL		2022-10		Call		37.50		27.64
CL		2022-10		Put		37.50		0.39
CL		2022-10		Call		38.00		27.18
CL		2022-10		Put		38.00		0.43
CL		2022-10		Call		38.50		26.72
CL		2022-10		Put		38.50		0.48
CL		2022-10		Call		39.00		26.27
CL		2022-10		Put		39.00		0.52
CL		2022-10		Call		39.50		25.82
CL		2022-10		Put		39.50		0.57
CL		2022-10		Call		40.00		25.37
CL		2022-10		Put		40.00		0.62
CL		2022-10		Call		40.50		24.93
CL		2022-10		Put		40.50		0.68
CL		2022-10		Call		41.00		24.49
CL		2022-10		Put		41.00		0.74
CL		2022-10		Call		41.50		24.05
CL		2022-10		Put		41.50		0.80
CL		2022-10		Call		42.00		23.62
CL		2022-10		Put		42.00		0.87
CL		2022-10		Call		42.50		23.19
CL		2022-10		Put		42.50		0.94
CL		2022-10		Call		43.00		22.76
CL		2022-10		Put		43.00		1.01
CL		2022-10		Call		43.50		22.34
CL		2022-10		Put		43.50		1.09
CL		2022-10		Call		44.00		21.92
CL		2022-10		Put		44.00		1.17
CL		2022-10		Call		44.50		21.51
CL		2022-10		Put		44.50		1.26
CL		2022-10		Call		45.00		21.10
CL		2022-10		Put		45.00		1.35
CL		2022-10		Call		45.50		20.70
CL		2022-10		Put		45.50		1.45
CL		2022-10		Call		46.00		20.30
CL		2022-10		Put		46.00		1.55
CL		2022-10		Call		46.50		19.90
CL		2022-10		Put		46.50		1.65
CL		2022-10		Call		47.00		19.51
CL		2022-10		Put		47.00		1.76
CL		2022-10		Call		47.50		19.12
CL		2022-10		Put		47.50		1.87
CL		2022-10		Call		48.00		18.74
CL		2022-10		Put		48.00		1.99
CL		2022-10		Call		48.50		18.36
CL		2022-10		Put		48.50		2.12
CL		2022-10		Call		49.00		17.99
CL		2022-10		Put		49.00		2.24
CL		2022-10		Call		49.50		17.62
CL		2022-10		Put		49.50		2.38
CL		2022-10		Call		50.00		17.26
CL		2022-10		Put		50.00		2.51
CL		2022-10		Call		50.50		16.90
CL		2022-10		Put		50.50		2.66
CL		2022-10		Call		51.00		16.55
CL		2022-10		Put		51.00		2.80
CL		2022-10		Call		51.50		16.20
CL		2022-10		Put		51.50		2.95
CL		2022-10		Call		52.00		15.86
CL		2022-10		Put		52.00		3.11
CL		2022-10		Call		52.50		15.52
CL		2022-10		Put		52.50		3.27
CL		2022-10		Call		53.00		15.19
CL		2022-10		Put		53.00		3.44
CL		2022-10		Call		53.50		14.86
CL		2022-10		Put		53.50		3.61
CL		2022-10		Call		54.00		14.54
CL		2022-10		Put		54.00		3.79
CL		2022-10		Call		54.50		14.22
CL		2022-10		Put		54.50		3.97
CL		2022-10		Call		55.00		14.04
CL		2022-10		Put		55.00		4.16
CL		2022-10		Call		55.50		13.55
CL		2022-10		Put		55.50		4.30
CL		2022-10		Call		56.00		13.19
CL		2022-10		Put		56.00		4.44
CL		2022-10		Call		56.50		12.84
CL		2022-10		Put		56.50		4.59
CL		2022-10		Call		57.00		12.49
CL		2022-10		Put		57.00		4.74
CL		2022-10		Call		57.50		12.14
CL		2022-10		Put		57.50		4.90
CL		2022-10		Call		58.00		11.80
CL		2022-10		Put		58.00		5.05
CL		2022-10		Call		58.50		11.46
CL		2022-10		Put		58.50		5.21
CL		2022-10		Call		59.00		11.13
CL		2022-10		Put		59.00		5.38
CL		2022-10		Call		59.50		10.80
CL		2022-10		Put		59.50		5.55
CL		2022-10		Call		60.00		10.60
CL		2022-10		Put		60.00		5.72
CL		2022-10		Call		60.50		10.21
CL		2022-10		Put		60.50		5.96
CL		2022-10		Call		61.00		9.95
CL		2022-10		Put		61.00		6.20
CL		2022-10		Call		61.50		9.70
CL		2022-10		Put		61.50		6.45
CL		2022-10		Call		62.00		9.45
CL		2022-10		Put		62.00		6.70
CL		2022-10		Call		62.50		9.20
CL		2022-10		Put		62.50		6.95
CL		2022-10		Call		63.00		8.97
CL		2022-10		Put		63.00		7.22
CL		2022-10		Call		63.50		8.73
CL		2022-10		Put		63.50		7.48
CL		2022-10		Call		64.00		8.51
CL		2022-10		Put		64.00		7.76
CL		2022-10		Call		64.50		8.28
CL		2022-10		Put		64.50		8.03
CL		2022-10		Call		65.00		8.06
CL		2022-10		Put		65.00		8.31
CL		2022-10		Call		65.50		7.85
CL		2022-10		Put		65.50		8.60
CL		2022-10		Call		66.00		7.64
CL		2022-10		Put		66.00		8.89
CL		2022-10		Call		66.50		7.44
CL		2022-10		Put		66.50		9.19
CL		2022-10		Call		67.00		7.24
CL		2022-10		Put		67.00		9.49
CL		2022-10		Call		67.50		7.04
CL		2022-10		Put		67.50		9.79
CL		2022-10		Call		68.00		6.85
CL		2022-10		Put		68.00		10.10
CL		2022-10		Call		68.50		6.66
CL		2022-10		Put		68.50		10.41
CL		2022-10		Call		69.00		6.48
CL		2022-10		Put		69.00		10.73
CL		2022-10		Call		69.50		6.30
CL		2022-10		Put		69.50		11.05
CL		2022-10		Call		70.00		6.13
CL		2022-10		Put		70.00		11.38
CL		2022-10		Call		70.50		5.96
CL		2022-10		Put		70.50		11.71
CL		2022-10		Call		71.00		5.80
CL		2022-10		Put		71.00		12.05
CL		2022-10		Call		71.50		5.64
CL		2022-10		Put		71.50		12.38
CL		2022-10		Call		72.00		5.48
CL		2022-10		Put		72.00		12.73
CL		2022-10		Call		72.50		5.32
CL		2022-10		Put		72.50		13.07
CL		2022-10		Call		73.00		5.17
CL		2022-10		Put		73.00		13.42
CL		2022-10		Call		73.50		5.03
CL		2022-10		Put		73.50		13.78
CL		2022-10		Call		74.00		4.89
CL		2022-10		Put		74.00		14.13
CL		2022-10		Call		74.50		4.75
CL		2022-10		Put		74.50		14.50
CL		2022-10		Call		75.00		4.61
CL		2022-10		Put		75.00		14.86
CL		2022-10		Call		75.50		4.48
CL		2022-10		Put		75.50		15.23
CL		2022-10		Call		76.00		4.35
CL		2022-10		Put		76.00		15.60
CL		2022-10		Call		76.50		4.23
CL		2022-10		Put		76.50		15.97
CL		2022-10		Call		77.00		4.10
CL		2022-10		Put		77.00		16.35
CL		2022-10		Call		77.50		3.99
CL		2022-10		Put		77.50		16.73
CL		2022-10		Call		78.00		3.87
CL		2022-10		Put		78.00		17.12
CL		2022-10		Call		78.50		3.76
CL		2022-10		Put		78.50		17.51
CL		2022-10		Call		79.00		3.65
CL		2022-10		Put		79.00		17.90
CL		2022-10		Call		79.50		3.54
CL		2022-10		Put		79.50		18.29
CL		2022-10		Call		80.00		3.44
CL		2022-10		Put		80.00		18.69
CL		2022-10		Call		80.50		3.34
CL		2022-10		Put		80.50		19.08
CL		2022-10		Call		81.00		3.24
CL		2022-10		Put		81.00		19.49
CL		2022-10		Call		81.50		3.14
CL		2022-10		Put		81.50		19.89
CL		2022-10		Call		82.00		3.05
CL		2022-10		Put		82.00		20.30
CL		2022-10		Call		82.50		2.96
CL		2022-10		Put		82.50		20.71
CL		2022-10		Call		83.00		2.87
CL		2022-10		Put		83.00		21.12
CL		2022-10		Call		83.50		2.79
CL		2022-10		Put		83.50		21.53
CL		2022-10		Call		84.00		2.70
CL		2022-10		Put		84.00		21.95
CL		2022-10		Call		84.50		2.62
CL		2022-10		Put		84.50		22.37
CL		2022-10		Call		85.00		2.54
CL		2022-10		Put		85.00		22.79
CL		2022-10		Call		85.50		2.47
CL		2022-10		Put		85.50		23.21
CL		2022-10		Call		86.00		2.39
CL		2022-10		Put		86.00		23.64
CL		2022-10		Call		86.50		2.32
CL		2022-10		Put		86.50		24.07
CL		2022-10		Call		87.00		2.25
CL		2022-10		Put		87.00		24.50
CL		2022-10		Call		87.50		2.18
CL		2022-10		Put		87.50		24.93
CL		2022-10		Call		88.00		2.12
CL		2022-10		Put		88.00		25.36
CL		2022-10		Call		88.50		2.05
CL		2022-10		Put		88.50		25.80
CL		2022-10		Call		89.00		1.99
CL		2022-10		Put		89.00		26.24
CL		2022-10		Call		89.50		1.93
CL		2022-10		Put		89.50		26.68
CL		2022-10		Call		90.00		1.87
CL		2022-10		Put		90.00		27.12
CL		2022-10		Call		90.50		1.81
CL		2022-10		Put		90.50		27.56
CL		2022-10		Call		91.00		1.76
CL		2022-10		Put		91.00		28.00
CL		2022-10		Call		91.50		1.70
CL		2022-10		Put		91.50		28.45
CL		2022-10		Call		92.00		1.65
CL		2022-10		Put		92.00		28.90
CL		2022-10		Call		92.50		1.60
CL		2022-10		Put		92.50		29.35
CL		2022-10		Call		93.00		1.55
CL		2022-10		Put		93.00		29.80
CL		2022-10		Call		93.50		1.50
CL		2022-10		Put		93.50		30.25
CL		2022-10		Call		94.00		1.46
CL		2022-10		Put		94.00		30.70
CL		2022-10		Call		94.50		1.41
CL		2022-10		Put		94.50		31.16
CL		2022-10		Call		95.00		1.37
CL		2022-10		Put		95.00		31.61
CL		2022-10		Call		95.50		1.33
CL		2022-10		Put		95.50		32.07
CL		2022-10		Call		96.00		1.28
CL		2022-10		Put		96.00		32.53
CL		2022-10		Call		96.50		1.24
CL		2022-10		Put		96.50		32.99
CL		2022-10		Call		97.00		1.21
CL		2022-10		Put		97.00		33.45
CL		2022-10		Call		97.50		1.17
CL		2022-10		Put		97.50		33.92
CL		2022-10		Call		98.00		1.13
CL		2022-10		Put		98.00		34.38
CL		2022-10		Call		98.50		1.10
CL		2022-10		Put		98.50		34.84
CL		2022-10		Call		99.00		1.06
CL		2022-10		Put		99.00		35.31
CL		2022-10		Call		99.50		1.03
CL		2022-10		Put		99.50		35.78
CL		2022-10		Call		100.00		1.00
CL		2022-10		Put		100.00		36.24
CL		2022-10		Call		100.50		0.97
CL		2022-10		Put		100.50		36.71
CL		2022-10		Call		101.00		0.94
CL		2022-10		Put		101.00		37.18
CL		2022-10		Call		101.50		0.91
CL		2022-10		Put		101.50		37.65
CL		2022-10		Call		102.00		0.88
CL		2022-10		Put		102.00		38.12
CL		2022-10		Call		102.50		0.85
CL		2022-10		Put		102.50		38.60
CL		2022-10		Call		103.00		0.82
CL		2022-10		Put		103.00		39.07
CL		2022-10		Call		103.50		0.80
CL		2022-10		Put		103.50		39.54
CL		2022-10		Call		104.00		0.77
CL		2022-10		Put		104.00		40.02
CL		2022-10		Call		104.50		0.75
CL		2022-10		Put		104.50		40.49
CL		2022-10		Call		105.00		0.72
CL		2022-10		Put		105.00		40.97
CL		2022-10		Call		105.50		0.70
CL		2022-10		Put		105.50		41.45
CL		2022-10		Call		106.00		0.68
CL		2022-10		Put		106.00		41.93
CL		2022-10		Call		106.50		0.66
CL		2022-10		Put		106.50		42.40
CL		2022-10		Call		107.00		0.64
CL		2022-10		Put		107.00		42.88
CL		2022-10		Call		107.50		0.62
CL		2022-10		Put		107.50		43.36
CL		2022-10		Call		108.00		0.60
CL		2022-10		Put		108.00		43.84
CL		2022-10		Call		108.50		0.58
CL		2022-10		Put		108.50		44.32
CL		2022-10		Call		109.00		0.56
CL		2022-10		Put		109.00		44.81
CL		2022-10		Call		109.50		0.54
CL		2022-10		Put		109.50		45.29
CL		2022-10		Call		110.00		0.53
CL		2022-10		Put		110.00		45.77
CL		2022-10		Call		110.50		0.51
CL		2022-10		Put		110.50		46.25
CL		2022-10		Call		111.00		0.49
CL		2022-10		Put		111.00		46.74
CL		2022-10		Call		111.50		0.48
CL		2022-10		Put		111.50		47.22
CL		2022-10		Call		112.00		0.46
CL		2022-10		Put		112.00		47.71
CL		2022-10		Call		112.50		0.45
CL		2022-10		Put		112.50		48.19
CL		2022-10		Call		113.00		0.43
CL		2022-10		Put		113.00		48.68
CL		2022-10		Call		113.50		0.42
CL		2022-10		Put		113.50		49.16
CL		2022-10		Call		114.00		0.41
CL		2022-10		Put		114.00		49.65
CL		2022-10		Call		114.50		0.39
CL		2022-10		Put		114.50		50.14
CL		2022-10		Call		115.00		0.38
CL		2022-10		Put		115.00		50.63
CL		2022-10		Call		115.50		0.37
CL		2022-10		Put		115.50		51.11
CL		2022-10		Call		116.00		0.36
CL		2022-10		Put		116.00		51.60
CL		2022-10		Call		117.50		0.32
CL		2022-10		Put		117.50		53.07
CL		2022-10		Call		120.00		0.27
CL		2022-10		Put		120.00		55.52
CL		2022-10		Call		122.50		0.23
CL		2022-10		Put		122.50		57.98
CL		2022-10		Call		125.00		0.20
CL		2022-10		Put		125.00		60.44
CL		2022-10		Call		127.50		0.17
CL		2022-10		Put		127.50		62.91
CL		2022-10		Call		130.00		0.14
CL		2022-10		Put		130.00		65.39
CL		2022-10		Call		132.50		0.12
CL		2022-10		Put		132.50		67.87
CL		2022-10		Call		135.00		0.10
CL		2022-10		Put		135.00		70.35
CL		2022-10		Call		137.50		0.09
CL		2022-10		Put		137.50		72.83
CL		2022-10		Call		140.00		0.08
CL		2022-10		Put		140.00		75.32
CL		2022-10		Call		142.50		0.06
CL		2022-10		Put		142.50		77.81
CL		2022-10		Call		145.00		0.05
CL		2022-10		Put		145.00		80.30
CL		2022-10		Call		147.50		0.05
CL		2022-10		Put		147.50		82.79
CL		2022-10		Call		150.00		0.04
CL		2022-10		Put		150.00		85.28
CL		2022-10		Call		152.50		0.03
CL		2022-10		Put		152.50		87.78
CL		2022-10		Call		155.00		0.03
CL		2022-10		Put		155.00		90.27
CL		2022-10		Call		157.50		0.02
CL		2022-10		Put		157.50		92.77
CL		2022-10		Call		160.00		0.02
CL		2022-10		Put		160.00		95.27
CL		2022-10		Call		162.50		0.02
CL		2022-10		Put		162.50		97.76
CL		2022-10		Call		165.00		0.02
CL		2022-10		Put		165.00		100.26
CL		2022-10		Call		170.00		0.01
CL		2022-10		Put		170.00		105.26
CL		2022-10		Call		175.00		0.01
CL		2022-10		Put		175.00		110.25
CL		2022-10		Call		180.00		0.01
CL		2022-10		Put		180.00		115.25
CL		2022-10		Call		185.00		0.01
CL		2022-10		Put		185.00		120.25
CL		2022-10		Call		190.00		0.01
CL		2022-10		Put		190.00		125.25
CL		2022-10		Call		195.00		0.01
CL		2022-10		Put		195.00		130.25
CL		2022-10		Call		200.00		0.01
CL		2022-10		Put		200.00		135.25
CL		2022-11		Call		0.50		63.87
CL		2022-11		Put		0.50		0.01
CL		2022-11		Call		1.00		63.37
CL		2022-11		Put		1.00		0.01
CL		2022-11		Call		1.50		62.87
CL		2022-11		Put		1.50		0.01
CL		2022-11		Call		2.00		62.37
CL		2022-11		Put		2.00		0.01
CL		2022-11		Call		2.50		61.87
CL		2022-11		Put		2.50		0.01
CL		2022-11		Call		3.00		61.37
CL		2022-11		Put		3.00		0.01
CL		2022-11		Call		3.50		60.87
CL		2022-11		Put		3.50		0.01
CL		2022-11		Call		4.00		60.37
CL		2022-11		Put		4.00		0.01
CL		2022-11		Call		4.50		59.87
CL		2022-11		Put		4.50		0.01
CL		2022-11		Call		5.00		59.37
CL		2022-11		Put		5.00		0.01
CL		2022-11		Call		5.50		58.87
CL		2022-11		Put		5.50		0.01
CL		2022-11		Call		6.00		58.37
CL		2022-11		Put		6.00		0.01
CL		2022-11		Call		6.50		57.87
CL		2022-11		Put		6.50		0.01
CL		2022-11		Call		7.00		57.37
CL		2022-11		Put		7.00		0.01
CL		2022-11		Call		7.50		56.87
CL		2022-11		Put		7.50		0.01
CL		2022-11		Call		8.00		56.37
CL		2022-11		Put		8.00		0.01
CL		2022-11		Call		8.50		55.87
CL		2022-11		Put		8.50		0.01
CL		2022-11		Call		9.00		55.37
CL		2022-11		Put		9.00		0.01
CL		2022-11		Call		9.50		54.87
CL		2022-11		Put		9.50		0.01
CL		2022-11		Call		10.00		54.37
CL		2022-11		Put		10.00		0.01
CL		2022-11		Call		10.50		53.87
CL		2022-11		Put		10.50		0.01
CL		2022-11		Call		11.00		53.37
CL		2022-11		Put		11.00		0.01
CL		2022-11		Call		11.50		52.87
CL		2022-11		Put		11.50		0.01
CL		2022-11		Call		12.00		52.37
CL		2022-11		Put		12.00		0.01
CL		2022-11		Call		12.50		51.87
CL		2022-11		Put		12.50		0.01
CL		2022-11		Call		13.00		51.37
CL		2022-11		Put		13.00		0.01
CL		2022-11		Call		13.50		50.87
CL		2022-11		Put		13.50		0.01
CL		2022-11		Call		14.00		50.37
CL		2022-11		Put		14.00		0.01
CL		2022-11		Call		14.50		49.87
CL		2022-11		Put		14.50		0.01
CL		2022-11		Call		15.00		49.37
CL		2022-11		Put		15.00		0.01
CL		2022-11		Call		15.50		48.87
CL		2022-11		Put		15.50		0.01
CL		2022-11		Call		16.00		48.37
CL		2022-11		Put		16.00		0.01
CL		2022-11		Call		16.50		47.87
CL		2022-11		Put		16.50		0.01
CL		2022-11		Call		17.00		47.37
CL		2022-11		Put		17.00		0.01
CL		2022-11		Call		17.50		46.87
CL		2022-11		Put		17.50		0.01
CL		2022-11		Call		18.00		46.37
CL		2022-11		Put		18.00		0.01
CL		2022-11		Call		18.50		45.87
CL		2022-11		Put		18.50		0.01
CL		2022-11		Call		19.00		45.37
CL		2022-11		Put		19.00		0.01
CL		2022-11		Call		19.50		44.87
CL		2022-11		Put		19.50		0.01
CL		2022-11		Call		20.00		44.37
CL		2022-11		Put		20.00		0.01
CL		2022-11		Call		20.50		43.87
CL		2022-11		Put		20.50		0.01
CL		2022-11		Call		21.00		43.37
CL		2022-11		Put		21.00		0.01
CL		2022-11		Call		21.50		42.87
CL		2022-11		Put		21.50		0.01
CL		2022-11		Call		22.00		42.37
CL		2022-11		Put		22.00		0.01
CL		2022-11		Call		22.50		41.87
CL		2022-11		Put		22.50		0.01
CL		2022-11		Call		23.00		41.37
CL		2022-11		Put		23.00		0.01
CL		2022-11		Call		23.50		40.87
CL		2022-11		Put		23.50		0.01
CL		2022-11		Call		24.00		40.37
CL		2022-11		Put		24.00		0.01
CL		2022-11		Call		24.50		39.87
CL		2022-11		Put		24.50		0.01
CL		2022-11		Call		25.00		39.37
CL		2022-11		Put		25.00		0.01
CL		2022-11		Call		25.50		38.88
CL		2022-11		Put		25.50		0.01
CL		2022-11		Call		26.00		38.38
CL		2022-11		Put		26.00		0.01
CL		2022-11		Call		26.50		37.88
CL		2022-11		Put		26.50		0.01
CL		2022-11		Call		27.00		37.38
CL		2022-11		Put		27.00		0.02
CL		2022-11		Call		27.50		36.89
CL		2022-11		Put		27.50		0.02
CL		2022-11		Call		28.00		36.39
CL		2022-11		Put		28.00		0.02
CL		2022-11		Call		28.50		35.89
CL		2022-11		Put		28.50		0.03
CL		2022-11		Call		29.00		35.40
CL		2022-11		Put		29.00		0.03
CL		2022-11		Call		29.50		34.91
CL		2022-11		Put		29.50		0.04
CL		2022-11		Call		30.00		34.41
CL		2022-11		Put		30.00		0.05
CL		2022-11		Call		30.50		33.92
CL		2022-11		Put		30.50		0.05
CL		2022-11		Call		31.00		33.43
CL		2022-11		Put		31.00		0.06
CL		2022-11		Call		31.50		32.94
CL		2022-11		Put		31.50		0.07
CL		2022-11		Call		32.00		32.45
CL		2022-11		Put		32.00		0.08
CL		2022-11		Call		32.50		31.96
CL		2022-11		Put		32.50		0.10
CL		2022-11		Call		33.00		31.48
CL		2022-11		Put		33.00		0.11
CL		2022-11		Call		33.50		30.99
CL		2022-11		Put		33.50		0.13
CL		2022-11		Call		34.00		30.51
CL		2022-11		Put		34.00		0.14
CL		2022-11		Call		34.50		30.03
CL		2022-11		Put		34.50		0.16
CL		2022-11		Call		35.00		29.55
CL		2022-11		Put		35.00		0.18
CL		2022-11		Call		35.50		29.07
CL		2022-11		Put		35.50		0.21
CL		2022-11		Call		36.00		28.60
CL		2022-11		Put		36.00		0.23
CL		2022-11		Call		36.50		28.13
CL		2022-11		Put		36.50		0.26
CL		2022-11		Call		37.00		27.66
CL		2022-11		Put		37.00		0.29
CL		2022-11		Call		37.50		27.19
CL		2022-11		Put		37.50		0.32
CL		2022-11		Call		38.00		26.72
CL		2022-11		Put		38.00		0.36
CL		2022-11		Call		38.50		26.26
CL		2022-11		Put		38.50		0.39
CL		2022-11		Call		39.00		25.80
CL		2022-11		Put		39.00		0.43
CL		2022-11		Call		39.50		25.35
CL		2022-11		Put		39.50		0.48
CL		2022-11		Call		40.00		24.89
CL		2022-11		Put		40.00		0.53
CL		2022-11		Call		40.50		24.44
CL		2022-11		Put		40.50		0.58
CL		2022-11		Call		41.00		24.00
CL		2022-11		Put		41.00		0.63
CL		2022-11		Call		41.50		23.55
CL		2022-11		Put		41.50		0.69
CL		2022-11		Call		42.00		23.12
CL		2022-11		Put		42.00		0.75
CL		2022-11		Call		42.50		22.68
CL		2022-11		Put		42.50		0.81
CL		2022-11		Call		43.00		22.25
CL		2022-11		Put		43.00		0.88
CL		2022-11		Call		43.50		21.82
CL		2022-11		Put		43.50		0.95
